Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
8.78872,6.8777895,6.489992,6.725354,4.896529,6.989936,6.725354,6.849467,6.849467,7.386582,7.145796,7.9932966,6.489992,5.95906,6.8777895,6.9153743,4.8433046,7.7043357,5.6920996,7.9932966,7.0911775,4.896529,4.3349743,5.3517847,6.8777895,8.557102,7.6367526,7.0911775,7.0911775,7.386582
7.6367526,6.0347,6.5693827,6.193674,5.95906,8.669949,6.193674,7.208994,7.208994,4.2136917,5.4833565,6.2145634,6.5693827,6.8777895,6.0347,9.6932955,5.904439,6.792466,5.991594,6.2145634,6.830519,5.95906,8.669949,5.315336,6.0347,5.815978,5.6233797,6.830519,6.830519,4.2136917
9.422101,7.172949,7.729527,7.2805495,7.968939,6.9247384,7.2805495,9.085988,9.085988,7.653705,6.830519,7.653705,7.729527,5.6920996,7.172949,9.007196,5.495161,10.239453,7.0911775,7.653705,10.853866,7.968939,5.3999996,5.315336,7.172949,11.5199995,7.6367526,10.853866,10.853866,7.653705
10.464797,6.696387,9.422101,7.42159,7.42159,8.161764,7.42159,6.8777895,6.8777895,5.8048253,10.1887,6.162207,9.422101,9.726665,6.696387,7.072878,7.289444,10.086427,7.5685663,6.162207,6.725354,7.42159,5.4477882,6.792466,6.696387,6.830519,8.891343,6.725354,6.725354,5.8048253
8.350138,9.220499,7.10031,7.491114,8.78872,4.802999,7.491114,9.178235,9.178235,6.924738,5.495161,7.8954163,7.10031,5.00128,9.220499,8.404285,5.991594,7.928177,5.5887027,7.8954163,8.714677,8.78872,8.404285,5.634891,9.220499,5.7599998,8.905908,8.714677,8.714677,6.924738
8.699793,8.473393,8.311245,5.154415,8.473393,4.379589,5.154415,7.10031,7.10031,5.8048253,7.342588,6.379216,8.311245,5.8603754,8.473393,8.654986,5.506941,7.42159,6.489992,6.379216,8.12197,8.473393,6.12,5.506941,8.473393,6.989936,9.346143,8.12197,8.12197,5.8048253
11.165805,5.0528407,7.69592,11.592895,4.198285,8.427383,11.592895,6.193674,6.193674,6.638072,9.422101,10.144082,7.69592,8.78872,5.0528407,9.021574,10.00256,10.483357,11.592894,10.144082,8.350138,4.198285,7.928177,13.18308,5.0528407,9.793058,11.212135,8.350138,8.350138,6.638072
9.449572,6.6185193,10.137692,7.8625183,8.39657,7.0911775,7.8625183,6.9247384,6.9247384,6.489992,9.3876505,5.937272,10.137692,9.779817,6.6185193,7.2,7.968939,9.957108,9.3669195,5.937272,6.130579,8.39657,5.315336,8.311245,6.6185193,6.0347,7.2359104,6.130579,6.130579,6.489992
8.39657,9.746631,10.137692,6.9899354,9.531505,8.707237,6.9899354,6.725354,6.725354,7.172949,6.1094027,11.177405,10.137692,8.217153,9.746631,10.703569,8.373386,9.0,7.771331,11.177405,10.495713,9.531505,9.339208,7.5170207,9.746631,10.464797,8.557102,10.495713,10.495713,7.172949
10.739832,8.0899935,6.924738,7.9526596,7.5170207,7.928177,7.9526596,8.4042845,8.4042845,7.5170207,7.9932966,8.557102,6.924738,6.151683,8.0899935,9.531505,9.028754,11.183201,8.4963045,8.557102,9.885262,7.5170207,8.587338,7.628263,8.0899935,9.826088,10.97262,9.885262,9.885262,7.5170207
14.003028,6.849467,8.654987,10.009036,7.2359104,5.3517847,10.009036,10.00256,10.00256,5.3517847,9.3669195,5.937272,8.654987,7.928178,6.849467,9.83268,9.957108,13.746156,8.587338,5.937272,8.209263,7.2359104,6.830519,9.178235,6.849467,7.928177,12.031756,8.209263,8.209263,5.3517847
9.686609,5.95906,6.638072,8.78872,5.6233797,6.439876,8.78872,7.10031,7.10031,6.519877,10.8955765,6.5693827,6.638072,8.049845,5.95906,11.91812,9.3669195,10.041354,8.209263,6.5693827,6.297428,5.6233797,12.599998,8.534353,5.95906,8.4963045,9.659814,6.297428,6.297428,6.519877
