Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
41298.38,41320.09,40418.645,41325.508,41139.36,41338.344,41325.51,40695.883,40730.13,41314.66,41298.38,41276.836,40366.734,40493.13,41303.812,41263.277,41341.754,41276.63,41341.75,41290.105,41363.375,41065.766,41270.914,41341.75,41325.51,41374.17,41314.664,41341.754,41352.57,41320.09
38222.25,38801.777,30097.262,35554.1,36254.934,36016.168,35653.47,35057.008,35156.188,32703.799,30091.51,37733.92,30037.621,29551.87,38832.02,34743.64,39044.633,38166.793,36409.23,37755.88,38762.97,36116.938,33412.316,38201.082,38907.047,38459.652,39466.996,38779.6,38800.754,32663.25
40250.688,37599.242,28999.318,38717.234,32516.598,39978.14,38781.88,33922.453,33928.984,21186.291,23231.627,40337.55,28977.102,22906.016,37618.277,36207.355,36015.562,40362.094,38536.832,40315.68,40374.934,32498.055,38799.26,35963.4,37638.11,40128.176,41306.273,40353.305,40347.0,21195.994
39678.55,40176.03,39412.266,35787.207,38925.008,40841.793,35830.793,35624.875,35663.938,39566.293,39286.27,40107.21,39401.594,40205.24,40174.01,38512.312,40511.375,40658.438,39231.45,40085.637,40139.465,38915.984,39822.594,38366.414,40168.84,40337.06,41036.902,40118.164,40110.555,39562.9
41283.766,40723.945,40300.277,39323.805,40934.996,39913.33,39382.812,39832.395,39871.707,40140.453,35643.562,40639.223,40284.805,39351.48,40723.484,39056.33,41319.977,41265.594,38998.58,40639.008,40284.082,40938.523,39578.414,40132.496,40716.344,39697.9,41255.582,40283.652,40285.82,40172.508
39476.55,34720.125,32417.012,38876.63,31691.197,33802.664,38999.17,34060.953,34136.527,29393.752,29004.234,34475.434,32375.154,30895.713,34745.61,37669.133,41314.24,39361.49,39048.016,34487.957,36001.17,31627.695,38780.89,40284.51,34783.336,35174.918,40618.62,36016.555,36025.566,29370.87
41275.86,40957.67,40882.42,41296.22,40683.547,41336.742,41296.223,41296.22,41288.082,40000.008,40264.99,41320.566,40917.33,40356.16,40936.406,40766.56,41308.406,41259.52,41308.406,41304.348,41324.613,40736.254,40767.453,41308.406,40913.34,41332.703,41288.086,41308.41,41316.52,40032.86
41271.777,41287.152,41271.78,41290.984,41275.625,41329.195,41290.99,41290.99,41283.312,41283.312,41271.78,41313.95,41260.223,41271.78,41275.63,41310.125,41302.48,41256.36,41302.48,41298.65,41317.766,41264.08,41321.58,41302.477,41290.99,41325.387,41283.312,41302.48,41310.125,41287.15
41267.617,35655.664,37676.36,40249.652,35414.59,40830.66,40284.383,38915.91,38969.86,29981.648,31042.414,37804.59,37599.168,31999.506,35683.125,35706.945,41296.457,41253.125,40819.727,37809.26,38205.215,35309.535,37732.984,41296.46,35753.465,39428.53,41278.453,38228.766,38246.016,29934.926
39883.55,37721.47,35369.9,37814.027,36939.78,39135.05,37907.297,37132.453,37199.598,33116.42,28157.91,39046.953,35293.71,28445.64,37729.805,36422.508,37388.766,40853.004,38086.473,39049.844,38259.06,36824.242,37147.508,36550.13,37747.332,38591.055,40936.992,38262.52,38265.4,33072.598
