Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
26.369501,23.0695,20.7035,25.228498,21.751501,21.2385,24.905,22.989,22.908,18.9515,20.864,19.238499,21.192,18.3855,22.896,22.3265,24.8095,26.7625,24.844,19.7055,22.425001,22.164001,21.529999,24.792,22.778,24.056,26.594,22.997,23.9095,18.331
24.719501,21.4195,19.6535,23.578499,20.3015,19.4385,23.705,21.139,21.358,17.9015,20.064001,17.988499,20.242,17.2855,21.396,20.7765,23.6595,25.4625,23.244,19.0555,20.725,21.214,18.58,23.942,21.028,21.906,25.543999,21.147,22.1095,17.130999
27.369501,24.7695,22.303501,26.2785,23.1015,23.1885,26.455,24.289,24.108,20.9515,21.914,20.8885,22.892,19.585499,24.296,24.126501,26.5595,27.612501,26.144,21.4555,23.825,23.764,24.679998,26.842,24.078,25.256,27.994,24.497,25.5095,19.781
26.619501,23.5195,21.1535,26.328499,22.501501,23.2385,25.455,23.889,23.908,18.6515,21.014,19.2885,21.842,18.1355,23.496,22.376501,23.7595,26.9625,25.844,20.0555,23.625,22.614,23.48,25.442,23.678,25.506,26.344,23.997,25.2095,17.931
26.0195,23.5195,20.6535,25.478498,21.8515,21.1885,25.355,23.339,23.058,19.6015,21.214,19.488499,21.192,18.7355,22.946,21.8265,24.5595,25.9125,25.344,20.6055,22.925001,22.314001,20.73,25.442,23.028,24.206,26.444,23.497,24.4095,18.880999
26.0195,23.969501,21.0035,25.5285,22.251501,22.6385,25.305,23.589,23.358,20.1515,21.364,20.4385,21.692,19.2355,23.396,23.5265,25.6595,25.7625,25.494,20.8555,23.325,22.764,24.08,25.942,23.378,24.706,26.293999,23.697,24.7095,19.081
26.369501,23.619501,21.0035,25.5285,21.8515,22.6885,25.605,23.289,22.908,19.751501,21.214,20.5385,21.592,18.7855,22.996,23.626501,25.8095,26.612501,25.694,21.1555,23.575,22.364,24.48,26.142,22.928,25.006,26.793999,23.797,24.9595,19.031
26.1695,23.469501,21.2535,26.0285,22.1015,22.6385,25.955,23.439,23.258001,20.0515,21.414,19.7885,21.992,18.9855,23.396,22.7265,26.0595,26.362501,26.144,20.9055,23.425001,22.964,22.98,26.392,23.128,24.956,26.844,23.497,24.8595,19.181
25.969501,22.469501,20.2535,25.328499,21.251501,21.8885,25.255001,22.489,22.258001,18.9015,20.314001,19.2885,20.492,18.0355,22.046,22.5265,24.7095,26.0625,24.944,20.3055,22.525002,21.214,22.73,24.942,22.128,24.056,26.494,22.447,23.8095,18.681
25.5195,22.619501,20.053501,24.8785,21.3515,21.2385,24.755001,22.539,22.508001,18.751501,20.614,18.8385,20.342,18.0355,22.146,22.5765,25.0095,25.8125,24.844,19.8055,21.875,21.214,23.33,25.142,22.378,23.306,26.894,22.397,23.5095,18.281
25.5695,22.6695,20.2535,24.6785,21.4015,22.0385,24.905,22.539,22.458,19.1515,20.564001,20.238499,20.342,17.9855,21.896,23.4265,24.9595,25.2125,25.044,20.2555,22.625,21.564001,23.83,25.491999,22.178,24.356,26.194,22.547,23.7595,17.980999
27.5695,25.0695,22.4535,26.578499,23.6015,24.1385,26.505001,24.589,24.758001,21.251501,22.214,21.3885,23.142,19.7855,24.796,24.376501,26.6595,27.9125,26.394,21.8055,24.375,24.114,25.88,26.942,24.578,26.006,28.194,24.597,25.6595,19.931
26.8195,24.0695,20.9035,25.9285,22.2015,21.9385,25.955,23.589,23.408,20.3515,21.914,20.1385,21.492,19.4355,23.146,23.5765,26.3595,26.9625,26.194,20.9055,23.125,22.614,24.13,26.692,23.378,24.856,27.793999,23.647,24.8095,19.380999
27.5195,24.219501,21.1535,26.578499,22.501501,21.8385,27.155,24.139,23.808,20.251501,22.064001,20.3385,21.792,19.2355,23.396,23.7765,27.7095,27.6625,27.144,21.2555,23.675001,22.814001,23.679998,27.842,23.727999,25.506,29.194,24.297,25.5095,19.331
25.119501,22.719501,19.6535,24.8785,20.4015,21.2885,24.755001,22.739,21.458,18.9015,20.514,19.0385,20.492,18.1855,21.996,22.5265,25.4095,26.112501,25.244,19.8555,22.875,21.864,23.33,25.592,21.678,24.656,25.894,23.597,24.7095,18.031
25.4195,22.3195,19.303501,24.728498,20.4515,21.1885,24.555,22.289,21.708,18.3015,20.114,19.238499,20.092,17.6355,21.095999,22.626501,25.3595,25.7125,25.094,19.7555,22.225,21.314001,22.679998,25.442,21.727999,23.556,26.894,22.747,23.9095,17.480999
26.7695,24.0195,20.553501,25.728498,21.8015,21.8885,25.755001,23.789,22.958,19.751501,21.064001,19.7885,20.742,18.2355,22.646,23.376501,25.1595,26.9625,25.844,20.4555,23.225,21.564001,23.88,25.491999,23.227999,25.256,27.244,24.147,25.0095,18.431
26.369501,23.5695,21.0035,25.8785,21.751501,21.3885,25.455,23.389,23.058,19.501501,20.714,19.6385,21.492,18.4355,22.646,22.8265,25.1595,26.7125,25.594,20.3055,22.825,22.364,23.529999,25.592,22.878,24.106,27.094,23.697,24.7095,18.431
25.9195,23.619501,20.6035,25.828499,21.7015,21.9885,25.405,23.539,22.808,19.4015,21.264,19.8885,21.042,18.6855,22.796,23.4265,24.7095,26.0625,25.794,20.3555,22.875,22.114,24.08,25.292,23.028,24.456,26.844,23.647,24.5595,18.480999
26.119501,24.1695,21.053501,26.3785,22.3015,21.9885,25.855,23.989,23.458,20.251501,23.364,20.0385,21.442,19.8855,23.095999,23.376501,25.8095,26.612501,26.494,20.9055,23.225,22.814001,23.779999,26.542,23.477999,24.806,27.094,24.197,25.0595,19.281
26.3195,23.719501,20.553501,25.9285,21.9015,21.7385,25.705,23.539,23.158,19.6015,21.114,19.7885,21.342,18.835499,23.196,23.4265,25.7095,26.2625,26.194,20.5555,22.775002,22.514,23.98,26.292,23.328,24.156,27.394,23.497,24.5095,18.980999
26.219501,22.969501,20.303501,24.828499,21.4015,21.3385,24.555,22.589,22.608,19.251501,21.614,19.6885,20.642,18.8855,22.146,23.3265,24.7595,26.862501,24.844,20.1555,22.125,21.864,23.33,25.092,22.227999,23.456,27.094,22.697,23.7595,18.331
25.869501,23.1695,20.4535,25.3785,21.251501,21.9385,25.205,23.089,22.358,19.6515,22.064001,19.988499,20.942,19.4355,22.246,23.876501,24.7595,26.4625,25.894,20.9055,22.825,22.064001,24.33,25.542,22.528,24.206,25.994,23.497,24.6095,19.230999
25.369501,22.369501,19.6535,23.978498,20.4515,20.5885,23.855,21.939,21.508001,19.1015,21.014,19.1385,20.242,18.335499,21.296,22.9265,23.5095,25.7625,23.944,20.0055,21.525002,21.214,22.929998,23.991999,21.628,23.006,26.194,22.097,23.1595,18.230999
23.869501,21.8195,18.9535,23.578499,19.8515,20.3885,23.255001,21.539,20.808,18.3515,19.714,19.1885,19.742,17.335499,20.896,22.4265,23.5595,24.4125,23.794,19.6055,21.875,20.864,22.279999,23.942,20.928,23.006,24.594,22.147,23.3595,17.331
24.2695,22.219501,19.1535,23.978498,19.9515,20.3885,23.855,21.889,21.208,18.8015,19.964,18.2885,20.192,18.085499,21.296,22.4265,24.4095,24.3125,24.444,19.4555,21.375,21.164001,21.529999,24.792,21.477999,22.956,24.793999,22.147,23.2095,18.281
26.0195,23.969501,20.9535,25.228498,21.751501,22.8885,24.905,23.289,22.758001,19.751501,21.614,19.988499,22.042,19.1355,23.546,23.0265,25.1095,26.7625,25.394,20.5555,23.275002,23.164001,24.679998,25.192,23.128,24.756,25.994,23.797,24.9095,18.781
24.5695,22.469501,19.803501,23.728498,20.6515,21.3385,23.905,22.089,21.658,18.6015,21.064001,18.5885,20.542,17.9855,22.046,22.0765,24.4095,25.5625,23.944,19.4055,21.725,21.464,23.33,24.491999,21.878,23.006,26.144,21.997,23.0095,17.730999
26.5695,23.6695,21.0035,26.1785,22.2015,21.9885,25.555,23.739,23.458,19.6015,23.164,19.988499,21.092,19.6855,22.746,23.1765,24.9095,26.9125,26.244,20.7055,22.975,22.064001,23.779999,25.642,23.278,24.556,27.144,23.947,24.8595,19.081
26.619501,23.5195,21.4035,26.4285,22.3015,22.7885,25.905,24.039,23.408,19.1015,20.814001,19.8885,21.642,18.585499,23.296,23.4765,25.8595,26.9125,26.544,20.6055,23.275002,22.564001,24.48,26.292,23.477999,24.906,26.944,24.097,25.0595,18.331
24.5695,22.7695,20.7035,25.228498,21.6015,22.1885,24.105,23.239,22.608,18.2015,20.714,20.1885,21.042,17.835499,22.746,22.4765,24.0095,25.1625,24.844,20.1555,23.825,21.664001,23.179998,24.392,22.828,25.406,24.844,23.797,25.1595,17.630999
25.5195,23.219501,19.7035,25.4285,21.2015,22.8885,24.905,23.139,22.558,19.3015,19.664,19.4385,20.042,18.0355,22.095999,22.626501,25.3595,25.862501,25.544,20.1555,23.125,20.914001,23.83,25.642,22.678,24.956,25.844,23.397,24.4595,18.531
26.719501,24.7695,21.7035,26.5285,22.751501,23.1885,26.005001,24.239,23.858,20.8515,24.064001,20.488499,22.092,20.5355,23.796,23.5265,25.9595,27.2625,26.494,21.0055,24.125,23.264,24.83,26.442,23.928,25.906,27.244,24.497,25.5595,19.730999
25.7695,23.369501,20.7035,25.828499,21.6015,22.2885,25.205,23.389,22.658,19.501501,20.464,19.738499,21.592,18.335499,23.146,23.0765,25.1595,26.112501,25.644,20.4055,23.025002,22.264,24.83,25.392,22.828,24.456,25.793999,23.547,24.7595,18.081
24.9195,23.469501,20.4535,23.8785,21.1015,22.0885,23.255001,22.589,22.358,20.0515,21.164,21.238499,21.492,18.8855,22.896,24.0265,23.0095,25.4125,23.144,21.3055,22.875,22.264,23.779999,23.142,22.528,24.306,23.994,22.747,23.7595,19.081
25.1695,23.219501,20.053501,24.9285,21.0515,22.5385,24.605,22.689,22.158,19.6015,20.814001,20.0385,21.142,18.3855,22.496,23.126501,25.0595,25.7625,25.044,20.6055,22.875,22.064001,24.13,25.342,22.227999,24.306,25.944,23.047,24.1095,18.781
26.219501,23.2695,21.0035,25.228498,21.501501,22.5885,24.955,22.789,22.358,19.501501,21.814001,20.0885,21.892,19.0355,23.196,23.2265,25.5595,26.362501,25.344,20.6555,23.175001,22.864,24.13,25.642,22.578,24.506,26.344,23.447,24.6595,18.630999
26.719501,24.369501,21.3535,26.4285,22.5515,23.6885,26.105,24.089,23.708,20.3015,22.164,20.5385,22.142,19.5355,23.845999,23.7265,26.1595,26.612501,26.494,21.1055,23.825,23.214,25.029999,26.642,23.828,25.606,27.094,24.147,25.2095,19.380999
26.869501,23.869501,21.053501,26.8785,22.001501,23.3385,25.855,23.639,23.058,19.6515,20.914,21.0885,22.042,18.7355,23.595999,24.126501,25.5095,26.862501,26.694,21.0555,24.025002,22.814001,24.48,26.292,23.378,25.606,27.144,24.097,25.4095,18.781
24.619501,22.369501,20.2035,24.1285,20.8015,19.6885,23.055,22.339,21.858,18.501501,20.264,18.4385,21.092,17.8855,22.095999,21.376501,23.9095,25.4625,23.644,19.6555,21.725,22.014,19.48,23.792,22.078,23.006,24.394,22.197,23.3595,17.681
20.2695,18.7695,16.4535,19.228498,16.751501,19.9385,19.555,17.889,17.308,16.5515,18.464,18.3385,16.842,15.8855,17.646,22.3265,19.8595,21.0625,19.944,18.7555,19.775002,17.764,22.679998,20.192,17.378,21.006,20.644,18.747,20.2595,16.380999
26.1695,24.369501,21.2035,25.7785,22.3015,21.7385,25.855,23.639,23.458,20.6515,22.014,20.5885,21.942,19.7355,23.646,23.626501,26.4595,26.2125,25.894,21.6055,23.425001,23.064001,21.98,26.692,23.477999,24.756,26.944,23.797,24.9095,19.831
27.3195,25.0195,22.7035,26.6785,23.4515,24.6385,26.555,24.589,24.458,21.4015,22.864,21.5385,23.342,20.6855,24.845999,24.4765,26.8595,27.5625,26.694,22.1055,24.825,24.264,25.58,27.142,24.428,26.406,27.944,24.747,25.9595,20.581
26.8195,23.619501,21.0035,26.2785,21.9015,22.6385,25.705,23.589,23.158,20.0515,22.214,20.7885,21.842,19.6355,23.095999,24.1765,25.5095,27.2125,26.244,21.2055,23.725,22.764,24.13,25.991999,23.028,25.206,27.293999,23.897,25.0095,19.281
24.469501,22.5695,19.9035,24.9285,21.1015,22.2385,24.355,22.689,22.308,19.3015,20.114,19.2885,20.092,18.1855,21.996,22.1765,23.4095,24.7125,24.794,20.2055,22.925001,20.964,22.33,24.442,22.278,24.556,24.444,23.097,24.1095,18.581
25.219501,23.219501,20.7535,25.3785,22.001501,22.5885,24.455,23.589,23.158,18.6515,20.614,19.238499,21.342,18.2855,23.146,21.7765,23.8095,25.3125,25.144,19.3555,23.225,22.214,23.08,24.642,23.278,25.156,25.144,23.797,24.8095,18.181
22.0195,22.969501,19.553501,23.6785,20.4515,21.8885,22.055,22.239,21.558,19.4015,21.664,19.4385,21.092,18.9355,22.246,22.6765,21.7095,22.2625,23.594,20.3555,22.225,21.814001,23.48,22.792,21.828,23.556,21.394,22.547,23.5095,18.931
25.619501,23.469501,20.803501,25.6285,21.8015,21.3385,25.455,23.239,22.908,19.6515,22.014,20.0885,21.492,19.085499,22.845999,23.3265,25.0095,25.6625,25.694,20.7555,22.425001,22.464,22.08,25.741999,22.928,23.706,26.494,23.197,24.0095,18.831
24.4195,22.6695,20.053501,24.6285,21.001501,22.6385,24.655,22.389,21.908,20.001501,21.964,20.6885,21.042,19.4355,22.046,24.0765,24.8595,24.5125,24.944,21.5555,22.775002,22.164001,24.58,25.192,21.928,24.056,25.594,22.747,23.8595,19.431
24.119501,22.0195,19.303501,23.978498,20.251501,20.9885,23.955,21.739,21.358,19.001501,20.214,19.1385,19.942,18.0355,21.296,22.7765,24.6095,24.7125,24.144,20.1555,21.925001,20.864,22.58,24.892,21.278,23.356,25.444,22.047,23.2595,18.431
25.869501,23.619501,21.0035,26.0285,22.0515,22.7385,25.855,23.389,23.208,20.1015,22.114,20.1885,21.342,19.585499,22.845999,24.3265,26.3595,26.1625,26.294,21.2555,22.975,22.514,23.83,26.692,22.977999,24.606,26.644,23.497,24.6595,19.630999
25.8195,24.2695,20.803501,25.6285,22.001501,22.7885,25.655,23.389,23.258001,20.8015,23.064001,20.8385,21.642,20.335499,23.296,25.0265,26.0595,26.0625,25.794,21.5555,22.975,23.214,24.429998,26.392,23.227999,24.456,27.144,23.347,24.3095,19.980999
25.4195,23.219501,20.303501,25.0285,21.2015,22.2385,25.255001,22.489,22.408,19.8515,21.814001,19.8885,20.992,19.1855,22.446,23.9765,25.6095,25.9125,25.394,20.6555,22.525002,22.364,23.179998,25.991999,22.328,24.206,26.844,22.697,23.8595,19.031
25.4195,23.119501,20.053501,25.078499,21.251501,22.3885,25.455,22.739,22.458,19.751501,21.664,20.4385,20.592,19.085499,22.146,24.126501,26.1095,25.9625,25.394,20.9055,22.775002,21.914001,23.63,26.292,22.378,24.206,26.744,22.847,23.9595,18.980999
