Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
347.79956,303.7851,319.2795,20.157682,305.39484,289.35904,20.157682,331.98218,331.98218,300.49326,323.47748,301.5042,319.2795,329.08264,303.7851,25.167871,353.86786,333.7747,30.963627,301.5042,309.775,305.39484,23.39448,26.288132,303.7851,318.54987,344.94873,309.775,309.775,300.49326
129.6529,304.07715,340.42673,168.14021,338.31763,227.4717,168.14021,338.9625,338.9625,340.46317,359.40933,238.22778,340.42673,16.460077,304.07715,137.9109,151.59483,109.68035,178.92583,238.22778,258.02383,338.31763,126.19332,168.76826,304.07715,262.28815,145.85005,258.02383,258.02383,340.46317
143.44742,61.794895,104.14948,184.02818,64.31644,76.87711,184.02818,107.35411,107.35411,78.56972,107.850395,88.81885,104.14948,96.19174,61.794895,89.26235,137.54486,132.16582,150.83247,88.81885,70.1447,64.31644,102.58088,161.11382,61.794895,75.60953,143.2931,70.1447,70.1447,78.56972
106.04906,57.479076,65.55613,165.96352,47.045403,55.745792,165.96352,358.49252,358.49252,50.194504,38.072872,73.50834,65.55613,71.113815,57.479076,50.085014,123.45333,85.47127,143.01703,73.50834,68.3913,47.045403,64.12172,162.51195,57.479076,60.865852,97.23697,68.3913,68.3913,50.194504
1.9251482,343.55127,341.35428,356.95526,344.0545,265.60138,356.95526,349.72134,349.72134,334.9538,355.27768,256.09726,341.35428,19.160255,343.55127,86.566536,22.873707,12.804314,65.7723,256.09726,325.6196,344.0545,87.904755,11.309978,343.55127,318.81415,27.790335,325.6196,325.6196,334.9538
24.227682,343.34982,321.34015,63.43496,336.44772,331.9909,63.43496,332.7233,332.7233,6.3085175,0.20032065,311.06512,321.34015,19.389887,343.34982,64.31191,185.7104,3.4532528,150.32704,311.06512,323.0223,336.44772,57.09477,160.08348,343.34982,335.77228,164.40704,323.0223,323.0223,6.3085175
102.66513,68.57125,66.43118,167.0674,62.92805,79.07057,167.0674,98.13002,98.13002,62.805435,42.299297,103.11645,66.43118,71.75096,68.57125,74.90275,166.87708,85.27566,159.2458,103.11645,82.81961,62.92805,83.10268,167.66093,68.57125,83.11828,152.90448,82.81961,82.81961,62.805435
112.61991,77.386406,79.78914,139.47493,71.228584,77.50398,139.47493,78.69003,78.69003,81.83285,49.94605,107.80772,79.78914,81.25394,77.386406,64.25932,114.97664,118.35883,134.76025,107.80772,91.60603,71.228584,71.15274,126.92837,77.386406,78.85713,112.27594,91.60603,91.60603,81.83285
105.28335,78.84541,73.31966,129.87682,67.963715,72.73411,129.87682,66.14608,66.14608,72.07197,59.553608,88.272995,73.31966,76.99028,78.84541,65.0616,144.59688,92.80633,146.47865,88.272995,88.989075,67.963715,84.55975,156.48776,78.84541,70.18284,115.6079,88.989075,88.989075,72.07197
152.08185,99.53483,127.1911,169.08217,102.22516,113.47099,169.08217,164.60442,164.60442,93.08362,160.29704,121.39298,127.1911,108.49965,99.53483,87.49377,140.32278,148.11275,156.50879,121.39298,117.97272,102.22516,113.530014,148.71939,99.53483,135.42754,146.6802,117.97272,117.97272,93.08362
162.22134,90.00003,140.06366,212.90524,93.576256,119.800835,212.90524,222.32454,222.32454,87.80797,149.84859,137.1211,140.06366,110.6137,90.00003,88.12218,150.57262,140.33742,183.08641,137.1211,130.81499,93.576256,110.06164,179.68861,90.00003,175.07297,151.24298,130.81499,130.81499,87.80797
196.21533,277.5944,207.09546,222.70937,243.43494,149.69737,222.70937,246.342,246.342,73.14144,227.35332,180.00002,207.09546,143.59113,277.5944,79.25419,199.42088,183.14105,195.98343,180.00002,212.53499,243.43494,105.2265,204.62357,277.5944,206.14674,196.11346,212.53499,212.53499,73.14144
198.69908,96.46976,147.52882,203.89876,87.82534,113.33408,203.89876,222.66267,222.66267,72.38735,252.27228,127.80657,147.52882,139.11829,96.46976,63.557686,177.77298,187.59453,177.66272,127.80657,117.012634,87.82534,103.9784,189.79976,96.46976,123.21525,171.94566,117.012634,117.012634,72.38735
181.12328,83.71529,115.924835,201.37073,83.7201,93.83358,201.37073,79.21596,79.21596,83.22216,234.68869,117.5972,115.924835,105.79249,83.71529,68.0757,126.15835,174.64426,141.53217,117.5972,103.33271,83.7201,100.877914,151.5874,83.71529,119.18065,151.38963,103.33271,103.33271,83.22216
182.5335,61.0977,100.10495,257.69196,63.435043,82.87509,257.69196,7.495686,7.495686,68.82939,130.73204,114.249176,100.10495,98.91484,61.0977,63.643745,183.94508,178.86554,201.80142,114.249176,97.66651,63.435043,88.57975,218.11829,61.0977,178.63605,176.69821,97.66651,97.66651,68.82939
244.98311,5.2737713,210.25642,245.02606,360.0,98.02712,245.02606,311.86353,311.86353,40.85527,208.39294,154.13368,210.25642,131.08165,5.2737713,56.75292,207.89722,245.63757,188.13004,154.13368,319.76382,360.0,75.80884,204.0071,5.2737713,206.56516,208.72597,319.76382,319.76382,40.85527
166.62144,92.07711,113.594864,141.4993,88.02513,102.13681,141.4993,122.79964,122.79964,98.54383,184.13914,122.685005,113.594864,108.51385,92.07711,94.95539,128.94579,161.41093,140.25027,122.685005,108.66241,88.02513,105.429535,134.14494,92.07711,126.1583,154.6179,108.66241,108.66241,98.54383
179.22577,105.54991,130.54182,186.63239,103.17821,121.25621,186.63239,176.00919,176.00919,102.709404,169.03795,130.55579,130.54182,113.6172,105.54991,97.27931,175.52342,166.30554,169.34615,130.55579,123.15525,103.17821,110.77234,178.24663,105.54991,142.17429,174.62337,123.15525,123.15525,102.709404
189.2146,118.61039,154.20036,186.38548,127.355064,125.19399,186.38548,184.3986,184.3986,119.84883,166.31247,134.84384,154.20036,133.4602,118.61039,84.4603,181.03891,182.30138,173.3291,134.84384,139.46393,127.355064,111.27794,178.864,118.61039,159.73941,185.08542,139.46393,139.46393,119.84883
196.85847,108.77815,153.79233,208.07242,119.8641,103.69874,208.07242,192.6606,192.6606,108.7152,163.04169,121.93839,153.79233,128.45866,108.77815,80.6997,198.97774,185.96678,191.36136,121.93839,128.15721,119.8641,97.49061,205.79227,108.77815,140.19447,198.06459,128.15721,128.15721,108.7152
170.46791,109.4267,149.86455,174.80563,124.45686,95.7958,174.80563,178.596,178.596,107.711205,162.6315,119.222,149.86455,124.4471,109.4267,84.85464,187.25792,165.1663,151.2798,119.222,121.770645,124.45686,104.37448,171.11111,109.4267,135.86362,171.03534,121.770645,121.770645,107.711205
193.47897,181.28728,172.71413,207.1649,156.23285,135.79199,207.1649,213.61086,213.61086,121.9347,182.5335,164.22568,172.71413,145.65059,181.28728,84.66085,197.51439,183.68216,189.74353,164.22568,207.52512,156.23285,118.12055,194.93146,181.28728,209.78195,196.58742,207.52512,207.52512,121.9347
217.90007,70.01684,165.03323,221.98712,103.09194,79.045944,221.98712,242.37413,242.37413,84.13051,210.42575,148.76083,165.03323,122.840385,70.01684,60.319218,221.27324,210.89983,189.4141,148.76083,206.565,103.09194,87.12327,210.60263,70.01684,206.56491,206.11383,206.565,206.565,84.13051
189.72752,47.74816,109.025856,316.7899,45.331135,67.82499,316.7899,352.3495,352.3495,57.435432,154.98329,84.71606,109.025856,92.45399,47.74816,51.065857,83.25452,179.99998,138.36652,84.71606,60.395718,45.331135,63.752743,69.14522,47.74816,55.645622,162.96974,60.395718,60.395718,57.435432
201.44194,104.50017,145.18657,216.25394,114.68723,121.85796,216.25394,208.78648,208.78648,107.77863,178.76138,140.2339,145.18657,125.6511,104.50017,92.55609,191.43135,192.4868,191.30988,140.2339,136.92201,114.68723,107.63018,201.80144,104.50017,166.29301,198.20631,136.92201,136.92201,107.77863
200.89407,65.01368,150.18593,242.6844,75.96379,101.08637,242.6844,263.0189,263.0189,83.21112,180.00005,128.23386,150.18593,115.18744,65.01368,72.718445,207.61748,189.13707,187.85318,128.23386,94.26783,75.96379,77.677536,216.44447,65.01368,150.37637,206.0295,94.26783,94.26783,83.21112
246.50139,307.33963,284.03632,242.93896,303.84534,325.1377,242.93896,297.13504,297.13504,275.2221,268.5249,299.5387,284.03632,252.00682,307.33963,276.42865,217.00656,269.99997,200.88586,299.5387,309.80548,303.84534,301.13022,215.15424,307.33963,305.352,239.7717,309.80548,309.80548,275.2221
204.93427,289.2401,260.79742,238.5882,278.6156,250.38374,238.5882,281.38635,281.38635,243.21075,218.07281,273.93918,260.79742,213.32329,289.2401,242.89738,198.98772,201.89375,214.69522,273.93918,295.43216,278.6156,235.359,208.28616,289.2401,290.82397,198.16606,295.43216,295.43216,243.21075
255.52963,20.67451,0.8302963,46.14565,9.52723,61.2203,46.14565,351.57312,351.57312,29.13419,66.97451,26.965672,0.8302963,67.263916,20.67451,75.32905,175.98592,230.38918,103.02312,26.965672,25.327328,9.52723,78.53786,134.4544,20.67451,27.68093,207.80136,25.327328,25.327328,29.13419
119.67302,91.33996,98.48423,124.75608,91.453835,98.50861,124.75608,107.6502,107.6502,89.99999,224.38402,121.20615,98.48423,96.72842,91.33996,71.72725,54.78234,114.904755,129.62325,121.20615,103.70697,91.453835,93.30818,110.07157,91.33996,96.581795,109.79892,103.70697,103.70697,89.99999
191.52026,60.422245,122.3196,237.52882,66.476715,58.877613,237.52882,244.79874,244.79874,54.659805,251.97516,87.48317,122.3196,116.05339,60.422245,35.84986,218.34561,178.46225,181.8476,87.48317,67.89054,66.476715,59.601353,228.01283,60.422245,47.38586,191.0409,67.89054,67.89054,54.659805
208.81068,318.97253,189.92618,219.93626,334.02573,229.60016,219.93626,298.81067,298.81067,284.93143,253.58267,265.7779,189.92618,205.84431,318.97253,330.39566,206.858,206.56499,187.63321,265.7779,303.41653,334.02573,320.44028,194.85037,318.97253,295.88702,218.33337,303.41653,303.41653,284.93143
199.77617,38.04715,149.21597,175.20326,56.30995,82.092995,175.20326,183.7313,183.7313,26.564985,204.88033,315.0002,149.21597,119.05451,38.04715,56.208263,179.73718,182.93555,164.56824,315.0002,24.775148,56.30995,79.62034,172.2108,38.04715,32.471077,194.68324,24.775148,24.775148,26.564985
179.4491,72.71843,124.2158,141.92719,66.279625,109.05778,141.92719,105.25525,105.25525,97.25308,205.06743,127.69414,124.2158,128.65984,72.71843,82.26654,152.78395,168.39526,134.7032,127.69414,65.40987,66.279625,98.667305,145.231,72.71843,14.420842,184.44115,65.40987,65.40987,97.25308
128.2902,29.29892,104.036255,40.425964,36.759384,64.68714,40.425964,351.25385,351.25385,59.036304,154.65387,41.57595,104.036255,115.227615,29.29892,69.855156,111.40527,130.36447,98.29704,41.57595,27.776484,36.759384,79.53088,118.52302,29.29892,30.20314,109.179085,27.776484,27.776484,59.036304
334.9831,317.6838,235.66968,266.906,278.7461,259.24207,266.906,271.73563,271.73563,298.53238,249.26125,287.71585,235.66968,244.13364,317.6838,0.5070098,240.10118,332.7233,240.94511,287.71585,318.3665,278.7461,3.742839,227.7263,317.6838,325.40768,318.57642,318.3665,318.3665,298.53238
202.71999,239.87576,212.7576,190.81075,232.81516,224.076,190.81075,215.0959,215.0959,259.2674,213.46538,223.10136,212.7576,212.33762,239.87576,171.301,177.3975,199.62576,172.53946,223.10136,226.86765,232.81516,146.74564,178.53119,239.87576,219.84436,198.93079,226.86765,226.86765,259.2674
185.51605,87.31627,160.46323,186.66656,126.32693,85.76366,186.66656,193.06152,193.06152,106.56327,152.18129,147.00229,160.46323,132.89093,87.31627,94.889404,177.01341,178.32434,164.9169,147.00229,89.04536,126.32693,102.15184,172.72508,87.31627,340.01697,176.32953,89.04536,89.04536,106.56327
115.92489,67.48724,124.06622,84.48861,81.06948,142.85326,84.48861,60.524178,60.524178,97.15901,155.43289,135.30971,124.06622,117.52512,67.48724,113.367065,93.77538,128.8972,108.34729,135.30971,70.52953,81.06948,122.206505,101.75505,67.48724,57.72439,111.27715,70.52953,70.52953,97.15901
109.010826,62.566994,119.32038,104.7887,82.40544,57.665115,104.7887,124.87546,124.87546,82.03049,138.4337,70.016815,119.32038,99.86574,62.566994,60.730164,104.259514,109.013794,105.18935,70.016815,55.162056,82.40544,70.4479,104.03629,62.566994,38.081654,102.86278,55.162056,55.162056,82.03049
