system:index,Bugesera,Burera,Gakenke,Gasabo,Gatsibo,Gicumbi,Gisagara,Huye,Kamonyi,Karongi,Kayonza,Kicukiro,Kirehe,Muhanga,Musanze,Ngoma,Ngororero,Nyabihu,Nyagatare,Nyamagabe,Nyamasheke,Nyanza,Nyarugenge,Nyaruguru,Rubavu,Ruhango,Rulindo,Rusizi,Rutsiro,Rwamagana,date,.geo
20080203,3.005790541471541,0.0,1.2642883244414551,1.7492382385865328,0.7105713046842873,0.17701048693070273,3.8067862801496006,3.8912454128105276,2.628029362924456,2.3965998918131532,0.7465343590833291,2.626094396313969,2.241195908510675,2.668349425578102,0.0,1.4177262750893374,2.238939089386603,1.0577589573526849,0.6447203842408298,3.110207643627227,2.3106105042310805,2.9132143427913872,2.7107309044904158,5.438057173199823,0.8825986696848592,2.6210462531266474,1.4550975248143476,6.185040848966672,1.802862087911817,0.5114152881289441,2008-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080204,3.2356398325288716,1.9686239274342854,2.551282788889107,3.5581663375375387,3.074511700242055,1.8354666986982455,9.682424755562181,9.469474231434361,4.330752561399085,7.289142679701768,3.703018793265823,3.556114600514466,5.142335332697909,4.418964420579272,3.5171229566694837,5.026334607200539,6.480746658018536,5.569809450571282,1.446685626138552,13.146647410152724,11.608587085806876,7.003694785177622,4.127783972192198,14.649863588074568,5.109231089889241,5.936421352633266,2.250385442538156,10.858817041593179,6.560791957710481,4.246957137291175,2008-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080205,6.934583334692284,10.017634717248352,8.624262367212058,5.928419383954256,8.183650884911799,8.881835547238955,10.869309302303696,10.03869938950461,7.235293183005274,8.03542458018546,7.3774574427057775,5.700130744925085,6.170375360719247,8.353868574639677,9.840048671189193,6.1492856153681315,6.914358982424471,7.154571167414969,7.02960927885725,9.67533817315944,8.585655564401154,10.274546310967391,6.169466599756014,8.85184252103047,5.923789767154667,8.530885641560348,8.047319398656596,7.595291529112446,6.9954846687550205,6.659746124893554,2008-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080206,2.1829738922056996,2.2059469850947346,2.6091743375602166,2.989531001491197,1.435266353913768,0.27352621402399513,8.444859085460564,7.564996152470847,1.7419267105361382,5.925589921234701,2.1401240210957697,3.285035590799349,4.471082350673108,2.672474333835896,4.061995956613157,4.968010623012617,4.860643620033786,3.644162894072459,0.5686657417339672,8.767355272830363,6.875398920506456,6.693640077961891,2.3952047846870204,8.08284177219492,4.4683073044057675,4.40234979406169,0.877521012459462,7.426845662921847,6.420366316183821,2.838948853933209,2008-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080207,3.50910798674877,6.22922028559424,5.957084770609692,4.452800507449262,3.8362756698364637,5.780519785119461,6.187553748249438,6.718738389331379,4.764334280595451,5.6769425126757,3.2131713694969655,3.8294486964367462,4.910208460700875,5.970274243420826,6.083928115031086,3.15350545827386,6.062244834432349,5.771556818584567,3.287135516385456,7.106211652546346,6.474460768276987,5.270431725622434,4.790409569374041,6.039359373364868,4.959521371354747,5.700899069145873,5.423646920215121,6.740826113239034,4.894944680173641,2.6878835645037977,2008-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080208,3.0897068402083967,1.7247485987523972,1.9158062938014317,1.8194036474035482,4.276491750072124,3.497961146486935,0.5387099216721888,0.010742693594163627,1.5365444877093632,2.633709831738395,4.21983585947716,1.7366762816343666,4.577535905095043,2.5555222146414915,1.987967399690465,3.831313197473683,2.178594164738315,2.8262119576448295,3.0989620542509275,1.7935558213522844,3.225508141873059,1.1958118605163863,0.7347329536252043,2.1863885386449833,2.2229213793427776,1.1440608952818339,2.246708521362931,2.589908499807753,1.076738015564944,4.103557973410599,2008-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080209,1.5776867944194544,0.40963043548641126,0.44413327058971325,0.8374884772857444,1.1414807191919485,0.8185060004344512,0.0,1.2471823013327115,0.582404843263146,2.0797198824763923,1.0254479686738978,1.5468632096670705,2.0288533887190945,0.2923564919321599,0.0,1.7664125739047538,0.3467450044614082,0.025693922878736522,0.5335601589084884,3.9972877608946678,3.14148428874281,0.20891340761641458,1.4337295071941356,2.02750414673306,0.6754429271790834,0.8148822392579341,1.2174370895219575,0.9289845925299766,1.7740006862794737,2.051389360335921,2008-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080210,6.7009866178388,4.271161539706398,4.898513980391549,5.340986446090037,5.0256080234266305,3.244117794478102,5.324131092331414,5.486879313374316,7.227862455510099,5.270269508548371,5.614256176094653,6.152739260837716,4.710692664816276,6.484839695537755,4.066441083675816,4.8880325976122325,6.062244834432349,4.986536417522108,5.158396865719211,5.9919464727973395,7.704006944751665,6.602516688040968,8.539932998631873,7.365427107811899,3.9535039020967813,6.187828002118164,4.351662324276699,9.559643173875212,5.215793044840864,4.307469949726377,2008-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080211,4.726613562131293,11.323543520509524,10.090214683250949,2.437737901095657,10.744377604036506,8.102793738111906,5.218631857582779,5.0582620545643895,6.024844041564096,6.340478963443198,10.33899729969036,3.1273513680921403,6.869068045470701,8.211483208548945,9.567835513395176,7.744932073950296,8.313233974019486,13.03511950936019,6.134309269860842,7.929250555117611,5.5969585173942695,6.6405986767202725,4.129839244586151,6.957134087849717,14.178230159988326,5.867425754138381,7.477530909982969,4.180969431774515,5.744990562894003,3.944215100276678,2008-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080212,5.041190430040991,9.339832686092077,9.602947412335425,12.498425416464276,7.829207885261698,10.03270684091938,7.814077542879181,6.96300488909519,5.217939035696671,4.895822364133473,10.01617719230038,8.059218831782072,6.8363649728764,2.194370669424354,8.068886363176597,6.946184828212534,4.399265305877333,7.5960027067957485,7.993410546531221,7.994033801687568,6.949316813905426,6.8539275466963225,8.087389612303527,9.711500426321743,6.01686518147749,5.6557193830974475,12.57661634496546,8.247799438629391,5.3269686805735805,13.296320739183315,2008-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
