system:index,Bugesera,Burera,Gakenke,Gasabo,Gatsibo,Gicumbi,Gisagara,Huye,Kamonyi,Karongi,Kayonza,Kicukiro,Kirehe,Muhanga,Musanze,Ngoma,Ngororero,Nyabihu,Nyagatare,Nyamagabe,Nyamasheke,Nyanza,Nyarugenge,Nyaruguru,Rubavu,Ruhango,Rulindo,Rusizi,Rutsiro,Rwamagana,date,.geo
2011_06_26,6215.393451176348,6125.926833883192,6461.449040098964,6444.420472996022,6153.862159488241,6648.462595698703,6502.367463581334,6292.133604041462,6361.5787246759255,5551.8683669960665,5718.491776998741,6158.634944668219,6093.005938313184,6479.134085659507,6658.467932856777,6418.8541021902765,6456.093434073781,6462.365174373217,5763.039816795554,6713.859901674411,5861.395452831389,6504.97990418932,6253.414959318441,7047.053578962992,6110.705763087358,6188.083578035008,6440.816500280468,7172.271719485252,3830.564205215629,6633.697333589544,2011-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_12,5683.361764616551,5615.419419900406,6027.660406924821,5769.986526435481,5851.203444127048,6256.079492994492,5778.455218801589,5678.188920566702,5793.014630040025,5122.711446211292,5364.624566718844,5434.590533090924,5499.201144008148,5914.031999275351,6156.629095519263,5904.432687372825,5739.232637135247,6180.437609443189,5222.606987090981,6305.33445287932,5809.894323705936,5900.151249407367,5749.5173486233125,6490.308862512769,6083.863411406035,5600.927968037778,5935.4369607934295,6849.278331048787,4674.0353950158515,6193.776574907587,2011-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_28,5516.883555662212,5266.560611277934,5724.475292463354,5507.643577032406,5390.8820757238445,5898.267032582338,5683.365443540216,5590.441510746282,5566.110156552823,4972.47211495459,4899.091484115841,5236.052063907781,5237.792273498491,5699.385221697191,5397.059957789537,5686.947910908972,5525.256611092028,5739.220308989073,4538.2126163568055,6140.802873720053,5781.289101813629,5811.571068315284,5522.605219326695,6451.5498655167,6207.3198640672645,5489.718975387404,5723.165529321488,6732.588618614387,4505.4928479148475,5807.209894953588,2011-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_13,5233.596785517924,5400.551200202946,5733.0140019081555,5422.754189880615,5538.251836134335,5973.126541804191,5493.550667554812,5337.392054150582,5514.92536741535,4956.892029839822,4844.222406608887,5191.989144096485,5080.91947634875,5683.660381346341,5938.468886116276,5413.188985656661,5636.505186132223,5818.192233502998,5049.740965289328,6001.1036954858955,5566.771269467364,5637.273905405131,5548.029914214962,6000.042916077796,5503.4624392383175,5235.329236172078,5948.857312217602,6455.43173293815,3793.5518685063525,5677.958362847469,2011-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_29,4749.518053643676,5139.413379419475,5413.783206862696,5128.5768482092135,5510.337853855823,5605.13225416309,4952.973132729011,5006.953868175103,5241.466035346436,4687.383367761145,4561.519123683982,5026.674919179935,4531.570655092139,5344.972627908034,5326.261485338749,4955.077478120327,5259.289598009815,5135.498371394614,5761.759455463193,5866.138723198675,5146.08291630249,5298.547871891748,5260.2744310477,5679.988707864241,4551.598404346864,5083.1940298507425,5409.400968378021,5568.802707780804,3278.840871923687,5369.942439554581,2011-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_09_14,4944.547828733394,4667.510184722391,5224.533260945538,5433.87021716885,5727.5436287254615,5630.144265454336,5005.652775927481,4993.688489640115,5183.8133793336065,4541.318333221117,4556.048786779707,5281.759831403205,4536.019375864915,5154.210373043075,5259.2281689931415,4952.874038491296,5190.005222207149,5798.550033483299,5959.20278683635,5208.11358441106,4564.219713282686,5338.865958121366,5421.508033134841,5475.857078147752,5274.321422401597,5074.262361268572,4922.024457223091,5008.194328444104,3545.6148044330453,5370.62484843087,2011-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_09_30,5591.618821558638,4342.615568459549,4604.63020789998,5155.481118343538,5687.717185811998,5746.929816673284,5740.0422731616945,4811.633770467011,5332.1768653337995,5102.041059510565,4659.2883063783365,5163.675439468253,5384.216780183759,5328.177736680814,4959.991411564938,5554.4129846495525,5116.886910860287,5698.999065479916,6282.285513320605,5352.086403063399,5048.6953896539635,5853.347155202253,5159.092307352163,3417.457773927689,5982.46558332018,5108.798859115766,5117.426743613836,5283.812459735219,3746.801802819299,5487.105939725209,2011-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_10_16,6097.680718487046,5895.697382186378,6158.861457795971,6446.8694553723735,6334.809700971931,6607.6518446622395,6185.804493324452,5966.32195003939,6307.295858495902,5525.72595549566,5580.738471168338,6202.855739832458,5616.172111378716,6197.992157188368,6375.014524928116,6101.456122406442,6255.7763945847155,6075.633337869841,6610.973217600816,6193.588260871514,5141.199796451901,6289.899231536668,6186.758865927717,6028.038129940987,5740.187996671836,5978.814975898897,6360.047704833982,6536.477762329715,3899.194795740448,6418.405365024105,2011-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_11_01,6482.328728834372,6183.390628424897,6389.725754163926,6617.024516079157,6820.126016949463,6845.75280739694,6506.594297645474,5982.712198940393,6463.265827260433,4970.218388098875,5994.348833451266,6320.543785484163,5987.484550583966,6110.441837924022,6569.085166691414,6541.4381130721395,6238.478591917539,6406.15917073729,7058.8226471782955,5305.986040902086,4103.565815110185,6284.131516679006,6323.685731136424,6224.172394794632,5497.257781285578,6187.113700800659,6543.396951201672,5945.498723145703,3624.682246281897,6626.505813953491,2011-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_11_17,6527.602794565436,6333.342677995777,6727.816123494862,6713.7034513964545,7013.66158618937,6823.609995749833,6893.826709642112,6542.055535398133,6569.431134367134,5568.066839012004,6302.681780162417,6288.171657106774,6535.305842295658,6405.119461437666,6865.065030071273,6233.968141776305,6744.916145304271,6908.240488018254,7033.374663707548,6152.605524410091,5050.600122445366,6695.353313913158,6268.986435180063,5705.8709182723305,5232.083340315324,6537.810981600639,6883.062128858964,5851.956995755297,3462.5916355625704,6801.328561616237,2011-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_12_03,6250.667305161027,5541.892305683276,6327.217062378932,6348.2156999629415,6825.581978097571,6594.612873348424,6801.1159607045465,6447.915435790611,6444.51752562678,5198.582458124938,6089.098425539448,5602.722877199958,6452.1589406111125,6345.404395846612,5898.022743353131,6178.281436444423,6520.945458402235,6087.8711009765675,6867.88105350557,5764.176233706629,5103.1500059089485,6494.536770213255,5513.033282435988,6243.241822151069,4434.49314288185,6278.365604193543,6457.032381703088,6085.311780610579,3310.3988900314507,6495.313996725092,2011-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_12_19,6466.456224814613,6818.876774754259,7015.15285868198,6526.410556691282,6760.836908179103,6909.844092908028,6642.698358828092,6700.783399741987,6606.422879993132,5959.086892444065,6527.7987434119905,6111.193829895432,6638.925664222487,6472.70279650603,6907.755396831875,6636.97489300067,6580.580734434745,6947.841642351214,6752.863166500427,6911.0744549789,6032.962695677632,6758.923278857333,6280.187169599869,7173.4458500055825,6401.298424160311,6451.386830781524,6808.562525272506,6950.44477968483,4718.109593162914,6773.670645965721,2011-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_01_01,6378.061131931755,6812.246568248507,7115.77285925047,6579.480028104132,6698.84742237145,6868.950267128608,6650.759016082484,6755.800945383441,6683.958698372958,5930.671032111566,6303.405440041264,6108.470785314597,6552.401129657987,6575.329289687127,6909.338669438666,6579.670698573769,6605.2944350817215,6869.3130972497265,6759.927856400896,6911.519354134502,6444.679641882623,6812.679825945572,6311.936473884035,7162.950962038383,6132.840299524861,6531.828270572562,6806.574840788988,7015.665068091179,3898.3753652776477,6730.2517304226085,2012-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_01_17,5634.940306423324,5846.3834375304905,6393.76857054116,5734.908538789845,5783.641417208999,6010.401703347336,6055.6678612333435,6141.857601198701,5874.33616932513,5717.649625048411,5434.229427288026,5470.146345313899,5673.618740719991,6142.6879200913145,5980.275517894266,5863.223178269797,6335.344357454521,6207.684993366162,5306.091531334457,6507.668144411632,5812.094054710612,6071.397860096191,5804.289918537358,6917.691201005696,5912.550132022696,5798.249107167922,5981.144581319353,6767.843821769837,4453.6837116202705,5972.826609289432,2012-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_02_02,5298.545918347907,5218.451895179386,5793.180821116169,5354.30841841956,5420.089095182625,5473.951684378997,5641.760260940083,5368.8360160543225,5332.826223706904,5186.216604665718,5240.838547072884,5152.078353082857,5272.049945709376,5521.892723320106,5370.653131722995,5520.592657704708,5646.014844113004,5706.266557898883,4876.419286621914,6313.782108140272,5759.818162653179,5393.87667210583,5452.022603325277,6617.451166508083,4904.024912821144,5310.893109938762,5413.9510167281005,7053.469932041147,3839.4508757063168,5630.447661763735,2012-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_02_18,4637.936379176079,3829.6688640631114,5628.459227086903,5066.591970437752,4086.0795167922042,4527.149937532856,5580.428877175708,5554.360135342861,4630.670673937544,4781.954535020159,3295.59479750663,4005.7279242834375,3948.4334299247353,4922.572496565472,4618.008451373506,4939.4687730727,5209.249215730978,4779.206793870279,4832.301603344826,5764.438671754437,4821.226161086195,4608.684583904157,4066.1256853959144,5301.48794153259,4180.950683700422,4634.324526671832,5075.077952021586,5524.585141469712,2415.015293689927,4830.454419663723,2012-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_03_05,5051.488942823239,5335.72045484906,5910.3100347239615,5284.518519613417,5455.727329060942,5694.485077501462,5520.754716325408,5199.11614521469,5344.7025082182,5143.2941840709755,4841.452731656001,5333.941008657836,5270.984782245228,5617.915374628242,5813.3949332595785,5058.273744620121,5981.002027411174,6031.919560503369,5619.280694672329,5749.996355958367,5785.00057484854,5332.774062471825,5525.921791167976,6271.6925584612045,5528.760493524551,5128.115749223789,5657.63280268696,6553.871604779899,4571.918176919121,5255.052351141229,2012-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_03_21,5633.255242199457,6138.84100996183,6183.806089450248,5994.039954519615,5883.246554503656,6117.754768982558,6644.038348924096,5886.046671113126,5988.507204802804,5506.279969007556,5194.580494558767,5854.687926387977,5649.502020438978,6458.85442564048,6120.825710143693,6095.423949010459,6066.264361430409,5960.012896584037,6021.3122916306775,5402.852094675314,5391.323983450024,6250.240906856545,5931.719135074586,5294.7078564826015,6042.989554901457,5856.698068013291,6065.750618571259,6100.680543821728,3981.018706735485,6170.76143308202,2012-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_04_06,5349.030313196902,3767.70334547605,4422.446306835518,5099.213409891986,5860.0175670256,6002.95296992319,5970.731879000264,5914.201750922745,5718.751567451454,3882.524595212906,5026.004935061268,6164.915514530082,5915.548895794896,4895.961145246759,2957.1715667803273,5353.223452891182,4646.50104905902,3279.3148189480753,6064.841695120352,4014.6697385856587,3805.3970904543185,5554.492569872867,5237.4956444195495,4082.2482553058603,2872.643211924655,4747.655191288356,4769.9293211374215,4323.839127258586,3346.1421715800734,5621.948133511898,2012-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_04_22,5246.89718834974,5100.857249838019,4770.959179937762,5383.103188175098,5723.373216234421,5216.648484451123,6898.29419473487,4930.819577003135,5309.31321807621,5189.414607803701,5791.745451713318,5505.87852144582,6041.420903590131,5612.8168239254865,4673.694885328734,5431.561395964604,4662.0412942531175,4097.329188431784,5968.089078223274,3937.493539945341,4670.324000727086,5773.379526938396,5865.837443252164,4303.715327022848,5036.815209866737,5732.153886819157,4791.437451176748,5588.653499966389,3486.3698935574475,6210.870581784093,2012-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_05_08,6338.361827170461,5032.882329720531,5830.14394632764,6479.272407049466,6809.984785435941,6023.3866116076,6663.965694054266,5974.541067387508,6038.480798534776,5362.249005685739,6454.136439762234,6027.4943477879515,6920.536801913276,5023.357535590818,5128.920066640534,6921.640940333017,5445.729732381726,5568.401328288741,7311.34955067875,4470.441787038741,4467.325483815379,6088.184432654744,6003.3810653853,4393.060549010026,5480.38133828758,6032.096195441144,5750.770046354135,5946.5799380598455,3560.3511156634036,6802.231310125224,2012-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_05_24,6800.872813452205,5374.324866452627,6296.331870238008,6604.429935190453,7051.654089149117,6566.282468661639,6824.565780937773,6507.608858103351,6553.416026321936,4966.380425605699,6846.8833085471715,6198.409145382591,6965.351092676003,5685.061927208057,5092.3432762027205,7005.736219930341,5262.594344605063,5423.393011808521,7180.944345444122,5446.668872655382,5646.707781268699,6765.653752294189,6171.031646129354,5685.371726788902,5964.707867086353,6262.712508401466,6439.107449008743,6701.108558519174,4281.643273529862,7068.855730587283,2012-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_09,6048.65765037093,5592.03130539458,6146.7214581287935,6366.410619670262,6596.086709636211,7003.878305329627,6151.83700223001,6086.949656350744,6078.740155162155,5324.460344670845,6149.720597968973,5926.802641193979,6347.702744240007,6034.802584580088,4784.14760668165,6390.410058120688,5280.685575222006,5104.217204242539,6666.482309791081,6102.162987881535,5776.486240254779,6282.42599977313,5961.825209303698,6216.201440760904,5497.2642642195615,5934.932962915022,6289.376841518443,6418.6408099794635,4059.02766474482,6528.500498991977,2012-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_25,5887.682232665831,6732.086771643382,6515.619912746355,6109.9577009664645,6431.301887372522,6840.074567416732,6150.648951605903,6022.297327583156,5894.254931665325,5981.111273574486,6093.752018863279,5532.695537796906,6223.165233963915,6179.23191473302,6346.671950089927,6209.658458788786,6108.610413822754,6262.409819226489,6490.746533374531,6652.566192634084,6739.903777667107,6295.835971472036,5726.649585814517,6746.204481548186,6185.865188310296,5841.119334369838,6315.47649945456,7000.853895182644,5235.2036087886745,6364.081669787761,2012-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
